1,11,67,0.44776,0.28358,0.26866,0.42816,0.32171,0.73553,0.082669,0.018002,0,0,0.034169,0.22118,0.02087,0,0.020282,0.06165,0.047619,0.035162,0.063835,0,0,0.026539,0,0.13968,0,0.027397,0.11893,0.037398,0,0,0,0,0.042572,0.074645,0.1194,0.26866,0.014925,0.13433,0.074627,0.044776,0.059701,0,0.074627,0.014925,0,0.089552,0.029851,0.014925,0.014925,0.044776,0,0,0.059701,0.044776,0.014925,0,0.16418,0.089552,0.029851,0.029851,0,0.014925,0.029851,0.029851,0.029851,0.044776,0.044776,0.014925,0.044776,0.014925,0.029851,0.014925,0.059701,0.13433,0,0.029851,0.029851
1,12,53,0.64151,0.24528,0.11321,0.48525,0.22012,0.24518,0.060123,0.018002,0,0.027267,0.017084,0.18715,0,0.12161,0,0,0.071429,0.023442,0.031917,0,0,0,0,0.27937,0,0.027397,0,0.024932,0,0.059364,0,0,0.021286,0.024882,0.056604,0.22642,0,0.037736,0.018868,0.11321,0.20755,0,0.018868,0.09434,0,0.075472,0.09434,0.018868,0,0.037736,0,0,0.018868,0.018868,0,0.056604,0.22642,0.037736,0.037736,0.037736,0.037736,0.037736,0.037736,0,0,0,0,0,0,0.075472,0.13208,0.056604,0.13208,0.018868,0.037736,0,0
1,14,28,0.46429,0.35714,0.17857,0.18554,0.16932,0.20431,0.045092,0,0,0,0,0.10208,0,0,0,0,0.011905,0.029302,0.015959,0,0,0,0,0.23281,0,0,0,0,0,0.029682,0,0,0,0.024882,0.071429,0.071429,0,0,0.071429,0.071429,0.071429,0.071429,0.28571,0.14286,0,0,0.071429,0,0.071429,0,0,0,0,0,0.035714,0,0.35714,0,0,0.035714,0,0.071429,0.035714,0,0,0.035714,0.035714,0,0,0.17857,0,0,0.071429,0,0,0.10714,0.035714
1,15,67,0.41791,0.53731,0.044776,0.39962,0.60955,0.12259,0.022546,0.018002,0,0,0.051253,0.28924,0,0,0.020282,0,0.035714,0.058604,0.11171,0,0,0,0,0.27937,0,0,0,0.074796,0,0.089047,0,0.050475,0.042572,0.024882,0.029851,0.10448,0.044776,0.059701,0.059701,0.10448,0.1194,0.044776,0.1194,0.044776,0,0.074627,0.029851,0,0.1194,0.044776,0,0,0.074627,0.059701,0,0.014925,0.25373,0,0.074627,0.014925,0,0.014925,0.029851,0,0.014925,0,0.014925,0.014925,0.029851,0,0.044776,0.16418,0.029851,0.014925,0.044776,0.074627,0.014925
1,16,111,0.44144,0.31532,0.24324,0.69933,0.59262,1.1033,0.11273,0.036004,0,0,0.10251,0.39132,0,0.060805,0.040565,0,0.071429,0.058604,0.12767,0,0.035803,0,0.058461,0.23281,0,0.027397,0.039644,0.11219,0.13991,0.089047,0,0.025238,0.10643,0.066351,0.072072,0.17117,0.036036,0.10811,0.036036,0.081081,0.045045,0.045045,0.10811,0.045045,0,0.054054,0.099099,0,0.036036,0.063063,0,0,0.099099,0.054054,0,0.081081,0.081081,0.099099,0.027027,0.081081,0.009009,0.045045,0.009009,0,0,0.054054,0.018018,0,0.036036,0.063063,0.072072,0.045045,0.009009,0.09009,0.009009,0.018018,0
1,17,88,0.57955,0.30682,0.11364,0.72788,0.45717,0.40863,0.045092,0.018002,0,0.027267,0.085422,0.56146,0,0,0.060847,0,0.035714,0.035162,0.095752,0,0,0.026539,0,0.51217,0.042509,0.027397,0,0.06233,0,0,0,0,0.021286,0.033176,0.30682,0.18182,0.011364,0.022727,0.045455,0.056818,0.19318,0.045455,0.022727,0.034091,0,0.022727,0.011364,0,0.011364,0.034091,0,0,0,0.068182,0,0.045455,0.42045,0.068182,0.034091,0.022727,0,0,0.045455,0.022727,0.022727,0.011364,0.011364,0.022727,0,0.011364,0,0.045455,0.034091,0.056818,0.011364,0.011364,0.034091
1,18,24,0.41667,0.41667,0.16667,0.14272,0.16932,0.16345,0.0075154,0,0,0.027267,0.034169,0.051041,0,0.030402,0,0,0.011905,0.017581,0.015959,0,0,0,0,0.27937,0,0,0,0,0,0.059364,0,0,0,0.024882,0,0.625,0.125,0.041667,0.083333,0,0,0,0.083333,0.041667,0,0,0,0,0,0,0,0,0,0.041667,0.041667,0,0.41667,0,0,0,0,0,0.16667,0.041667,0,0.041667,0.041667,0,0,0,0,0.041667,0.041667,0,0.083333,0,0.041667
1,19,54,0.42593,0.51852,0.055556,0.32826,0.4741,0.12259,0.022546,0.018002,0,0.027267,0.051253,0.22118,0,0.030402,0.020282,0,0.02381,0.058604,0.079794,0,0.035803,0.026539,0,0.27937,0,0.054794,0,0.012466,0,0,0,0,0,0.024882,0.14815,0.25926,0.074074,0,0.018519,0.018519,0.092593,0,0.074074,0.11111,0,0,0.074074,0.074074,0.037037,0.018519,0,0,0.018519,0.037037,0,0,0.24074,0.055556,0.055556,0,0.092593,0.037037,0.055556,0.074074,0.055556,0.018519,0.074074,0,0,0,0.074074,0.018519,0.018519,0.018519,0,0.018519,0.037037
1,20,34,0.47059,0.38235,0.14706,0.22835,0.22012,0.20431,0.030061,0,0,0.027267,0,0.13611,0.06261,0,0.020282,0,0.011905,0.029302,0.015959,0,0,0,0,0.23281,0,0,0,0.024932,0,0,0,0,0,0.024882,0.058824,0.17647,0.029412,0.088235,0.029412,0.058824,0.058824,0.14706,0.058824,0.058824,0,0,0.088235,0,0.088235,0.058824,0,0,0,0.029412,0,0.058824,0.20588,0.088235,0,0.029412,0.058824,0.11765,0.088235,0,0,0,0.029412,0,0.058824,0.029412,0,0.088235,0,0.058824,0,0.029412,0.029412
1,21,38,0.44737,0.5,0.052632,0.24263,0.32171,0.081726,0.030061,0,0,0,0.034169,0.1191,0,0,0,0,0.047619,0.017581,0.063835,0,0,0.053078,0,0.18625,0,0,0,0.024932,0,0,0,0.050475,0.042572,0.016588,0.13158,0.078947,0.078947,0,0,0.15789,0,0,0.078947,0,0.28947,0,0.13158,0,0.052632,0,0,0,0.026316,0.078947,0,0.078947,0.21053,0.026316,0.052632,0.026316,0.10526,0.078947,0.026316,0,0,0.026316,0.026316,0.026316,0.026316,0,0,0.078947,0,0.052632,0,0.026316,0.026316
1,22,41,0.58537,0.21951,0.19512,0.34253,0.15239,0.3269,0.015031,0,0,0.054534,0.017084,0.22118,0,0.15201,0.020282,0,0.035714,0.017581,0.015959,0,0,0.026539,0,0.18625,0,0,0,0,0,0.029682,0,0,0.021286,0.024882,0.19512,0.097561,0.02439,0.073171,0.02439,0.04878,0.14634,0,0.19512,0.097561,0,0,0.073171,0,0.02439,0,0,0,0.073171,0,0,0.02439,0.26829,0,0,0.04878,0.02439,0,0.02439,0,0,0.14634,0.02439,0,0,0.26829,0,0,0,0.02439,0.04878,0,0.02439
1,23,60,0.35,0.63333,0.016667,0.29971,0.64342,0.040863,0.015031,0.018002,0,0,0.068338,0.20417,0,0.030402,0,0,0.011905,0.046883,0.047876,0,0.035803,0,0,0.46561,0,0.054794,0.039644,0.037398,0.13991,0.26714,0,0,0,0,0.05,0.2,0.11667,0.083333,0,0.083333,0.083333,0.066667,0,0.033333,0,0.066667,0.016667,0,0.016667,0.18333,0,0,0.033333,0.033333,0.016667,0.05,0.23333,0,0.033333,0.15,0,0.083333,0,0.033333,0.033333,0.016667,0.016667,0.016667,0.05,0.016667,0.066667,0,0.033333,0,0.066667,0,0.016667
1,24,85,0.32941,0.57647,0.094118,0.39962,0.82967,0.3269,0.075154,0,0,0.081802,0.051253,0.17014,0,0.030402,0,0,0.035714,0.064464,0.11171,0.044823,0.035803,0,0,0.51217,0,0.054794,0.039644,0.11219,0,0.17809,0,0,0.021286,0.04147,0.23529,0.16471,0.058824,0.011765,0.035294,0.070588,0.10588,0.058824,0.023529,0.058824,0.058824,0.011765,0,0,0.070588,0.035294,0,0,0.023529,0.011765,0,0.035294,0.12941,0.047059,0.047059,0.094118,0.035294,0.035294,0.070588,0.011765,0.10588,0.023529,0.011765,0,0.047059,0.047059,0,0.058824,0.011765,0.058824,0.094118,0,0
1,25,86,0.34884,0.5,0.15116,0.42816,0.72808,0.53122,0.052608,0,0,0.054534,0.034169,0.23819,0,0.030402,0,0.030825,0.059524,0.064464,0.15959,0,0.071606,0.026539,0,0.32593,0,0,0,0.12466,0,0,0,0.025238,0.149,0.04147,0.19767,0.30233,0.023256,0.034884,0.023256,0.034884,0.05814,0,0.13953,0.069767,0.034884,0,0.034884,0,0.046512,0,0,0,0.046512,0.023256,0,0.081395,0.13953,0.081395,0.023256,0.011628,0.011628,0.069767,0.023256,0.011628,0,0.011628,0.05814,0.011628,0,0.05814,0.2093,0.011628,0.034884,0.034884,0,0,0.046512
1,26,20,0.35,0.5,0.15,0.099904,0.16932,0.12259,0.022546,0,0,0,0,0.051041,0,0,0,0.030825,0,0.017581,0.015959,0,0,0,0,0.13968,0,0,0.079289,0.012466,0,0,0,0,0,0.024882,0.2,0.05,0.1,0,0.05,0.1,0.05,0,0.05,0,0,0,0.15,0,0.25,0,0,0,0.05,0,0.05,0.05,0.15,0,0,0.05,0,0.15,0.05,0.2,0,0.05,0,0.05,0,0,0.05,0,0.05,0,0,0,0.05
1,27,86,0.51163,0.43023,0.05814,0.62797,0.62649,0.20431,0.10522,0.054006,0,0.081802,0.017084,0.25521,0,0.060805,0,0,0.083333,0.052744,0.047876,0,0.10741,0,0,0.46561,0,0,0.079289,0.06233,0,0.029682,0,0.050475,0.042572,0.033176,0.11628,0.11628,0.069767,0.011628,0.011628,0.081395,0.24419,0.034884,0.10465,0.034884,0,0,0.046512,0,0.069767,0.05814,0,0,0.034884,0.011628,0,0.011628,0.15116,0.069767,0.046512,0.081395,0,0.081395,0.069767,0.011628,0,0.023256,0.081395,0.023256,0.011628,0.011628,0,0.034884,0.023256,0.12791,0,0,0.093023
1,30,33,0.54545,0.060606,0.39394,0.2569,0.033864,0.53122,0.037577,0,0,0,0.068338,0.10208,0.02087,0,0,0,0.02381,0.011721,0,0,0,0.026539,0,0.27937,0,0.027397,0,0,0,0,0,0,0,0.04147,0.18182,0.030303,0.12121,0,0.090909,0.15152,0.090909,0.060606,0.030303,0.030303,0,0.090909,0,0,0.060606,0.060606,0,0,0,0.030303,0,0,0.33333,0.030303,0,0,0.15152,0.060606,0.15152,0.060606,0,0,0,0,0.060606,0,0,0,0.030303,0,0.060606,0.030303,0
2,1,38,0.26316,0.63158,0.10526,0.14272,0.40637,0.16345,0.015031,0.018002,0.10586,0,0,0,0.02087,0.030402,0,0,0,0.076185,0.047876,0,0,0,0,0,0,0,0,0.037398,0,0,0.22874,0.025238,0.042572,0.0082939,0.078947,0.078947,0,0,0,0,0.15789,0,0.39474,0,0.078947,0.13158,0,0,0,0.078947,0,0,0.026316,0,0.10526,0.026316,0.026316,0.026316,0.10526,0,0,0.026316,0,0.078947,0,0,0.13158,0.026316,0.026316,0.026316,0.052632,0.10526,0.10526,0,0,0.10526,0
2,2,22,0.40909,0.22727,0.36364,0.12845,0.08466,0.3269,0,0,0.1588,0,0,0,0.02087,0.030402,0,0,0,0.017581,0,0,0,0,0.058461,0,0,0,0,0.012466,0,0,0.15249,0,0,0.04147,0,0,0,0,0.045455,0,0.13636,0,0.045455,0,0.045455,0.63636,0,0,0,0.090909,0,0,0.18182,0,0.40909,0,0,0,0,0,0,0,0.13636,0.045455,0,0,0.045455,0,0,0,0,0.045455,0,0,0,0.13636,0
2,3,69,0.34783,0.53623,0.11594,0.34253,0.62649,0.3269,0.045092,0,0.21173,0,0,0,0.02087,0.030402,0,0.030825,0.059524,0.070325,0.047876,0,0,0,0.058461,0,0,0,0,0.049864,0,0,0.60998,0.075713,0.085145,0.033176,0.014493,0,0.10145,0,0,0,0.043478,0.028986,0.014493,0,0,0.52174,0.014493,0,0.043478,0.21739,0,0,0.072464,0,0.23188,0,0,0.028986,0.11594,0.057971,0,0,0.014493,0.028986,0,0,0.086957,0,0.057971,0,0.072464,0,0.086957,0.086957,0,0.028986,0.028986
2,4,40,0.425,0.35,0.225,0.24263,0.23705,0.36777,0.037577,0.018002,0.18526,0,0,0,0.06261,0,0,0,0.011905,0.023442,0.031917,0,0,0,0,0.046561,0,0,0,0.012466,0,0,0.26687,0,0.021286,0.058058,0.1,0.075,0,0,0,0,0.6,0,0,0.025,0,0.175,0,0,0,0.025,0,0,0.05,0.025,0.275,0.025,0.05,0,0.05,0,0.025,0.025,0.025,0.025,0,0,0.05,0,0.125,0.1,0.025,0,0,0,0.025,0.075,0.025
2,5,33,0.42424,0.39394,0.18182,0.19981,0.22012,0.24518,0.037577,0,0.13233,0,0,0,0.06261,0,0,0,0,0.035162,0.031917,0,0,0,0,0,0,0,0,0,0,0,0.30499,0,0.021286,0.024882,0.12121,0,0.060606,0,0,0,0.12121,0,0.060606,0,0.060606,0.51515,0,0,0.030303,0.030303,0,0,0.060606,0.090909,0.36364,0,0.030303,0,0.060606,0,0,0.060606,0.030303,0,0,0.030303,0,0,0,0,0.030303,0,0.15152,0,0,0.090909,0
2,6,42,0.5,0.28571,0.21429,0.29971,0.20318,0.36777,0.015031,0,0.26466,0,0,0,0.08348,0,0,0,0.011905,0.035162,0,0,0,0,0,0,0,0,0.039644,0.049864,0,0,0.19062,0,0.063858,0.049764,0.02381,0.047619,0,0,0,0,0.21429,0,0.095238,0,0,0.47619,0.02381,0,0,0.11905,0,0,0.047619,0.047619,0.2381,0.02381,0.047619,0.047619,0,0.095238,0,0,0,0.047619,0,0.02381,0,0,0,0,0.02381,0.095238,0.19048,0,0,0.071429,0
2,7,55,0.23636,0.63636,0.12727,0.18554,0.59262,0.28604,0.022546,0,0.1588,0,0,0.017014,0.08348,0,0,0,0,0.058604,0.079794,0,0,0,0.17538,0,0,0,0,0.012466,0,0,0.41936,0.12619,0,0.049764,0.018182,0.090909,0,0,0,0.072727,0.25455,0.18182,0.16364,0,0,0.072727,0,0,0,0.14545,0,0,0.018182,0.018182,0.34545,0.018182,0.036364,0,0.12727,0.054545,0,0.018182,0,0,0,0.018182,0.10909,0.018182,0,0.054545,0,0.054545,0.018182,0.036364,0.018182,0.036364,0
2,8,35,0.4,0.34286,0.25714,0.19981,0.20318,0.36777,0.030061,0,0.18526,0,0,0,0.06261,0,0,0,0,0.017581,0,0,0,0,0.11692,0,0,0,0,0,0,0,0.34311,0,0.021286,0.049764,0.028571,0.057143,0,0,0,0,0.17143,0.028571,0.22857,0,0,0.25714,0,0,0,0.22857,0,0,0,0,0.42857,0.028571,0,0,0,0,0.057143,0.028571,0.028571,0.028571,0,0,0.028571,0.028571,0,0,0.028571,0.028571,0.057143,0,0,0.2,0.028571
2,9,40,0.375,0.225,0.4,0.21408,0.15239,0.65381,0.022546,0,0.10586,0,0,0,0.08348,0.030402,0,0,0.011905,0.023442,0.015959,0.044823,0,0,0,0,0,0,0,0.037398,0,0,0.26687,0.025238,0.10643,0.04147,0.025,0.025,0,0,0,0,0.4,0,0,0,0,0.55,0,0,0,0,0,0,0.15,0,0.3,0.025,0,0,0.025,0,0,0,0.025,0.125,0,0.025,0.15,0,0,0,0.05,0,0.025,0.025,0.025,0.05,0
2,10,36,0.38889,0.47222,0.13889,0.19981,0.28785,0.20431,0.030061,0,0.10586,0,0,0,0.06261,0,0,0,0,0.023442,0.063835,0,0,0,0,0,0,0,0,0.012466,0,0,0.41936,0,0,0.04147,0.027778,0,0,0,0,0,0.055556,0,0,0,0,0.91667,0,0,0,0,0,0,0,0.027778,0.44444,0.027778,0.055556,0,0,0.027778,0,0,0.13889,0,0,0,0,0.027778,0.027778,0.055556,0.027778,0,0,0,0,0.11111,0.027778
2,11,60,0.31667,0.36667,0.31667,0.27117,0.37251,0.77639,0.030061,0,0.26466,0,0,0,0.10435,0,0,0,0.02381,0.052744,0.063835,0,0,0,0.058461,0,0,0,0,0.024932,0,0,0.30499,0.025238,0.085145,0.082939,0,0,0.016667,0,0,0.05,0.033333,0,0.083333,0,0.016667,0.73333,0.066667,0,0,0,0,0,0.13333,0.033333,0.2,0.033333,0.016667,0.083333,0.016667,0.016667,0,0,0.033333,0.016667,0.016667,0,0.033333,0,0.033333,0.05,0.083333,0.016667,0.033333,0.05,0,0.1,0
2,12,34,0.47059,0.41176,0.11765,0.22835,0.23705,0.16345,0.015031,0,0.21173,0,0,0,0.06261,0.030402,0,0,0.011905,0.017581,0.031917,0,0,0,0.058461,0,0,0,0,0.012466,0,0,0.26687,0.025238,0.021286,0.024882,0,0.029412,0,0,0.029412,0,0.20588,0.088235,0.14706,0,0.088235,0.38235,0,0,0.029412,0,0,0,0.058824,0,0.32353,0.058824,0.088235,0,0.058824,0,0,0,0.029412,0,0,0,0,0,0,0.058824,0.029412,0.058824,0.029412,0.088235,0,0.029412,0.088235
2,14,78,0.48718,0.48718,0.025641,0.54234,0.64342,0.081726,0.060123,0,0.23819,0,0.017084,0,0.14609,0,0,0,0.059524,0.082046,0.15959,0,0,0,0.11692,0,0,0,0,0.12466,0,0,0.38124,0,0.021286,0.0082939,0.14103,0.038462,0.038462,0,0,0.076923,0.10256,0.012821,0,0,0.12821,0.21795,0.038462,0,0.051282,0.15385,0,0,0.012821,0,0.21795,0.064103,0,0.089744,0.076923,0.051282,0,0.012821,0.025641,0.012821,0,0,0.038462,0.025641,0.051282,0.10256,0.064103,0.025641,0,0,0.012821,0.10256,0.012821
2,15,57,0.31579,0.22807,0.45614,0.2569,0.22012,1.0624,0.037577,0,0.29113,0,0,0,0.02087,0,0,0,0,0.023442,0,0.044823,0.035803,0,0.17538,0,0,0,0,0.087262,0,0,0.45748,0.025238,0.085145,0.058058,0.14035,0,0,0,0,0,0.21053,0,0.22807,0,0.070175,0.22807,0,0,0.12281,0,0,0,0.15789,0,0.33333,0.052632,0.017544,0.052632,0.017544,0,0.017544,0,0.017544,0,0,0,0.052632,0,0,0.017544,0.052632,0.070175,0.070175,0,0,0.052632,0.017544
2,16,76,0.51316,0.23684,0.25,0.55661,0.30478,0.77639,0.075154,0,0.39699,0,0,0,0.06261,0,0,0,0.095238,0.011721,0.047876,0,0,0,0,0,0,0,0,0.06233,0,0,0.45748,0.050475,0.149,0.074645,0.11842,0.026316,0.013158,0,0.013158,0.013158,0.039474,0,0.15789,0,0.13158,0.18421,0.052632,0,0.14474,0.10526,0,0,0.065789,0.013158,0.22368,0.052632,0,0.14474,0.14474,0.065789,0,0.013158,0.026316,0.039474,0,0,0.065789,0,0.013158,0.013158,0.013158,0.026316,0,0.013158,0.013158,0.026316,0.026316
2,17,65,0.46154,0.38462,0.15385,0.42816,0.4233,0.40863,0.037577,0,0.34406,0.054534,0,0,0.10435,0,0,0,0.047619,0.046883,0.079794,0,0,0,0.11692,0,0,0,0,0.037398,0,0,0.38124,0.075713,0.063858,0.016588,0.076923,0.030769,0.030769,0,0,0.015385,0.35385,0.030769,0.015385,0,0.21538,0.10769,0.015385,0,0.015385,0.092308,0,0,0,0.030769,0.35385,0.061538,0.030769,0,0.092308,0.15385,0,0,0.030769,0.015385,0,0.015385,0.046154,0.030769,0,0,0.015385,0.030769,0,0.046154,0,0.015385,0.030769
2,18,23,0.26087,0.6087,0.13043,0.085632,0.23705,0.12259,0,0,0.13233,0,0,0,0.02087,0,0,0,0,0.017581,0,0,0,0,0,0,0,0,0,0,0,0,0.38124,0.025238,0,0.024882,0,0.043478,0,0,0,0,0.21739,0,0.17391,0,0,0.56522,0,0,0,0,0,0,0,0.043478,0.6087,0,0,0,0,0,0,0,0.13043,0,0,0,0.086957,0,0,0,0,0,0,0,0,0.13043,0
2,19,48,0.35417,0.5,0.14583,0.24263,0.40637,0.28604,0.0075154,0,0.26466,0,0,0,0.06261,0,0,0,0.02381,0.046883,0.047876,0,0,0,0.11692,0,0,0,0,0.049864,0,0,0.30499,0.075713,0.021286,0.024882,0,0,0,0,0,0,0.041667,0,0.10417,0,0.10417,0.70833,0,0,0,0.041667,0,0,0,0.020833,0.35417,0.083333,0.0625,0,0.083333,0.020833,0,0.020833,0.0625,0.0625,0,0,0.083333,0,0.020833,0.020833,0,0,0.020833,0,0,0.0625,0.020833
2,20,46,0.5,0.23913,0.26087,0.32826,0.18625,0.49035,0.052608,0,0.21173,0,0,0,0.04174,0,0,0,0.035714,0.011721,0.047876,0,0,0,0,0,0,0,0,0.049864,0,0,0.26687,0.050475,0.042572,0.049764,0.086957,0,0,0,0,0,0,0,0.1087,0,0,0.71739,0,0,0.065217,0.021739,0,0,0.065217,0.021739,0.23913,0.065217,0.021739,0.065217,0,0.043478,0,0.065217,0.021739,0,0,0.021739,0.021739,0,0.021739,0.021739,0.021739,0.065217,0.086957,0.021739,0.043478,0.043478,0.021739
2,21,23,0.21739,0.47826,0.30435,0.07136,0.18625,0.28604,0.022546,0,0.026466,0,0,0,0.02087,0,0,0,0,0.0058604,0,0,0,0,0,0,0,0,0,0.012466,0,0,0.38124,0,0.085145,0.016588,0,0,0,0,0,0,0.17391,0.086957,0.17391,0,0,0.52174,0,0,0,0.043478,0,0,0.086957,0,0.43478,0,0.043478,0.043478,0,0,0,0,0.043478,0.13043,0,0.043478,0,0,0,0,0,0.086957,0.043478,0,0,0,0.043478
2,22,30,0.4,0.4,0.2,0.17126,0.20318,0.24518,0.022546,0.018002,0.13233,0,0,0,0.02087,0,0,0,0.011905,0.011721,0.031917,0.044823,0,0,0.058461,0,0,0,0,0.024932,0,0,0.26687,0.050475,0.021286,0.0082939,0.066667,0.1,0,0,0,0,0.2,0,0,0,0,0.33333,0,0,0.033333,0.26667,0,0,0.033333,0,0.33333,0,0,0.1,0.1,0.033333,0.033333,0,0,0,0,0.066667,0.033333,0,0,0.066667,0.033333,0.033333,0,0.033333,0.033333,0.033333,0.033333
